"","Overall","marker","n.fold","method","variable"
"1762",-0.00242206036127811,"V1762","1","G-BLUP","1"
"1763",-0.000708521554419638,"V1763","1","G-BLUP","1"
"1764",-0.00223371883190093,"V1764","1","G-BLUP","1"
"1765",0.0015098994329317,"V1765","1","G-BLUP","1"
"1766",-0.000356486588165875,"V1766","1","G-BLUP","1"
"1767",-2.25920557705854e-05,"V1767","1","G-BLUP","1"
"1768",-0.00113086885702939,"V1768","1","G-BLUP","1"
"1769",-0.00293207496633135,"V1769","1","G-BLUP","1"
"1770",0.00236387368799277,"V1770","1","G-BLUP","1"
"1771",0.000369455197147873,"V1771","1","G-BLUP","1"
"1772",-0.00183960211548532,"V1772","1","G-BLUP","1"
"1773",-0.00121207341155489,"V1773","1","G-BLUP","1"
"1774",0.00162918038152745,"V1774","1","G-BLUP","1"
"1775",0.00357785328491895,"V1775","1","G-BLUP","1"
"1776",0.000752534179198321,"V1776","1","G-BLUP","1"
"1777",0.00367701685334661,"V1777","1","G-BLUP","1"
"1778",0.0017066752192476,"V1778","1","G-BLUP","1"
"1779",0.0043700762446918,"V1779","1","G-BLUP","1"
"1780",0.00553298511487387,"V1780","1","G-BLUP","1"
"1781",0.00772526233641943,"V1781","1","G-BLUP","1"
"1782",0.00564510525524759,"V1782","1","G-BLUP","1"
"1783",0.00339370451601491,"V1783","1","G-BLUP","1"
"1784",0.00153530919619953,"V1784","1","G-BLUP","1"
"1785",0.00596301816599656,"V1785","1","G-BLUP","1"
"1786",0.00541076425958128,"V1786","1","G-BLUP","1"
"1787",0.00861156175958528,"V1787","1","G-BLUP","1"
"1788",0.00832228672959596,"V1788","1","G-BLUP","1"
"1789",0.00749624124903146,"V1789","1","G-BLUP","1"
"1790",0.00367767774788986,"V1790","1","G-BLUP","1"
"1791",0.00459868781675809,"V1791","1","G-BLUP","1"
"1792",0.00634363402248527,"V1792","1","G-BLUP","1"
"1793",0.00791173031087748,"V1793","1","G-BLUP","1"
"1794",0.00744411380086088,"V1794","1","G-BLUP","1"
"1795",0.00804773030611069,"V1795","1","G-BLUP","1"
"1796",0.00658524976552956,"V1796","1","G-BLUP","1"
"1797",0.00538697900138438,"V1797","1","G-BLUP","1"
"1798",0.00355179144403254,"V1798","1","G-BLUP","1"
"1799",0.00484008614946558,"V1799","1","G-BLUP","1"
"1800",0.0058644625544702,"V1800","1","G-BLUP","1"
"1801",0.00802379726825289,"V1801","1","G-BLUP","1"
"1802",0.00803718449545691,"V1802","1","G-BLUP","1"
"1803",0.00686725217508514,"V1803","1","G-BLUP","1"
"1804",0.00672810691967738,"V1804","1","G-BLUP","1"
"1805",0.00796377906375262,"V1805","1","G-BLUP","1"
"1806",0.00754390017344022,"V1806","1","G-BLUP","1"
"1807",0.00713430539019995,"V1807","1","G-BLUP","1"
"1808",0.0104605217104377,"V1808","1","G-BLUP","1"
"1809",0.00762801075616753,"V1809","1","G-BLUP","1"
"1810",0.0085588001135371,"V1810","1","G-BLUP","1"
"1811",0.00783923954306258,"V1811","1","G-BLUP","1"
"1812",0.00916444016329421,"V1812","1","G-BLUP","1"
"1813",0.0115396328958862,"V1813","1","G-BLUP","1"
"1814",0.0105293699601239,"V1814","1","G-BLUP","1"
"1815",0.0102857754695119,"V1815","1","G-BLUP","1"
"1816",0.00789787906251677,"V1816","1","G-BLUP","1"
"1817",0.00712784316703225,"V1817","1","G-BLUP","1"
"1818",0.00490144521758197,"V1818","1","G-BLUP","1"
"1819",0.00373656276063161,"V1819","1","G-BLUP","1"
"1820",0.00670089287890007,"V1820","1","G-BLUP","1"
"1821",0.00778158056341865,"V1821","1","G-BLUP","1"
"1822",0.0072059102552322,"V1822","1","G-BLUP","1"
"1823",0.00708365161131825,"V1823","1","G-BLUP","1"
"1824",0.00750793684987378,"V1824","1","G-BLUP","1"
"1825",0.00862129891480942,"V1825","1","G-BLUP","1"
"1826",0.00727297685990095,"V1826","1","G-BLUP","1"
"1827",0.00573067884674828,"V1827","1","G-BLUP","1"
"1828",0.00372492616611419,"V1828","1","G-BLUP","1"
"1829",0.00263876036548166,"V1829","1","G-BLUP","1"
"1830",0.000936435747017798,"V1830","1","G-BLUP","1"
"1831",0.0025747961304776,"V1831","1","G-BLUP","1"
"1832",0.0017447219933592,"V1832","1","G-BLUP","1"
"1833",0.000835308933295242,"V1833","1","G-BLUP","1"
"1834",0.000904834032741337,"V1834","1","G-BLUP","1"
"1835",0.00273581517821724,"V1835","1","G-BLUP","1"
"1836",0.00427739028683786,"V1836","1","G-BLUP","1"
"1837",0.00437516657103555,"V1837","1","G-BLUP","1"
"1838",0.00352988999476456,"V1838","1","G-BLUP","1"
"1839",0.0017147842133476,"V1839","1","G-BLUP","1"
"1840",-0.00113189832401003,"V1840","1","G-BLUP","1"
"1841",0.00131693516439703,"V1841","1","G-BLUP","1"
"1842",-0.00180687030334865,"V1842","1","G-BLUP","1"
"1843",0.000379520448188634,"V1843","1","G-BLUP","1"
"1844",0.00219639348946393,"V1844","1","G-BLUP","1"
"1845",-0.00103712627380556,"V1845","1","G-BLUP","1"
"1846",-0.00401898010141377,"V1846","1","G-BLUP","1"
"1847",-0.00448582129697067,"V1847","1","G-BLUP","1"
"1848",-0.000171961381000263,"V1848","1","G-BLUP","1"
"1849",0.0015835959552813,"V1849","1","G-BLUP","1"
"1850",0.000979123530271292,"V1850","1","G-BLUP","1"
"1851",0.00114115289380601,"V1851","1","G-BLUP","1"
"1852",-0.000613564618180542,"V1852","1","G-BLUP","1"
"1853",0.00147678134667697,"V1853","1","G-BLUP","1"
"1854",0.00144501081750545,"V1854","1","G-BLUP","1"
"1855",0.00144748419485206,"V1855","1","G-BLUP","1"
"1856",0.000233450013750559,"V1856","1","G-BLUP","1"
"1857",0.000340987300196852,"V1857","1","G-BLUP","1"
"1858",0.000808666680080641,"V1858","1","G-BLUP","1"
"1859",0.000334875393642478,"V1859","1","G-BLUP","1"
"1860",0.00168900896897927,"V1860","1","G-BLUP","1"
"1861",0.000863661146020106,"V1861","1","G-BLUP","1"
"1862",0.003682891341733,"V1862","1","G-BLUP","1"
"1863",0.00317783821694953,"V1863","1","G-BLUP","1"
"1864",0.00283699161760801,"V1864","1","G-BLUP","1"
"1865",0.00153387556359105,"V1865","1","G-BLUP","1"
"1866",0.000778084174705905,"V1866","1","G-BLUP","1"
"1867",0.000778829208074215,"V1867","1","G-BLUP","1"
"1868",9.20006633885672e-05,"V1868","1","G-BLUP","1"
"1869",0.000708389921308158,"V1869","1","G-BLUP","1"
"1870",0.00243326994985765,"V1870","1","G-BLUP","1"
"1871",0.00153157180879958,"V1871","1","G-BLUP","1"
"1872",0.0026795565958617,"V1872","1","G-BLUP","1"
"1873",0.000836274082862081,"V1873","1","G-BLUP","1"
"1874",0.00377391886700228,"V1874","1","G-BLUP","1"
"1875",0.00355091390308993,"V1875","1","G-BLUP","1"
"1876",0.00181090245825789,"V1876","1","G-BLUP","1"
"1877",0.00234199458552416,"V1877","1","G-BLUP","1"
"1878",0.00304874432369656,"V1878","1","G-BLUP","1"
"1879",0.00258951617912434,"V1879","1","G-BLUP","1"
"1880",0.00291573752604528,"V1880","1","G-BLUP","1"
"1881",0.000560968669175117,"V1881","1","G-BLUP","1"
"1882",8.55358160388123e-05,"V1882","1","G-BLUP","1"
"1883",0.00370201370856777,"V1883","1","G-BLUP","1"
"1884",0.0030327708825301,"V1884","1","G-BLUP","1"
"1885",0.00474260179981266,"V1885","1","G-BLUP","1"
"1886",0.00379831540114912,"V1886","1","G-BLUP","1"
"1887",0.00188348268468985,"V1887","1","G-BLUP","1"
"1888",0.00198367655778959,"V1888","1","G-BLUP","1"
"1889",0.000338567223837702,"V1889","1","G-BLUP","1"
"1890",0.000434634896203917,"V1890","1","G-BLUP","1"
"1891",-0.000634156890802548,"V1891","1","G-BLUP","1"
"1892",0.00120741318958238,"V1892","1","G-BLUP","1"
"1893",0.00178531736895674,"V1893","1","G-BLUP","1"
"1894",-0.000404375318565772,"V1894","1","G-BLUP","1"
"1895",-0.00188001628190893,"V1895","1","G-BLUP","1"
"1896",-0.0014668961920689,"V1896","1","G-BLUP","1"
"1897",0.00163888751458926,"V1897","1","G-BLUP","1"
"1898",0.00106419511108546,"V1898","1","G-BLUP","1"
"1899",0.00263281572730967,"V1899","1","G-BLUP","1"
"1900",0.00282626144000344,"V1900","1","G-BLUP","1"
"1901",0.00112610598331275,"V1901","1","G-BLUP","1"
"1902",0.00202273915003369,"V1902","1","G-BLUP","1"
"1903",3.107582965649e-05,"V1903","1","G-BLUP","1"
"1904",0.00141213750034165,"V1904","1","G-BLUP","1"
"1905",0.00281535043532798,"V1905","1","G-BLUP","1"
"1906",0.00670206895072754,"V1906","1","G-BLUP","1"
"1907",0.00310579274960419,"V1907","1","G-BLUP","1"
"1908",0.00117596829924872,"V1908","1","G-BLUP","1"
"1909",0.00217666939299083,"V1909","1","G-BLUP","1"
"1910",0.00255726752589039,"V1910","1","G-BLUP","1"
"1911",0.00171180484649204,"V1911","1","G-BLUP","1"
"1912",0.0042203341433687,"V1912","1","G-BLUP","1"
"1913",0.00445322189962709,"V1913","1","G-BLUP","1"
"1914",0.00431285503518939,"V1914","1","G-BLUP","1"
"1915",0.000138002946576293,"V1915","1","G-BLUP","1"
"1916",0.000436296255372237,"V1916","1","G-BLUP","1"
"1917",-0.000649906789689852,"V1917","1","G-BLUP","1"
"1918",0.00246611564988579,"V1918","1","G-BLUP","1"
"1919",0.00257190613578392,"V1919","1","G-BLUP","1"
"1920",0.00123276252156482,"V1920","1","G-BLUP","1"
"1921",-0.000301543076476923,"V1921","1","G-BLUP","1"
"1922",-0.00278960322559278,"V1922","1","G-BLUP","1"
"1923",-0.00303766843618782,"V1923","1","G-BLUP","1"
"1924",-0.00246729608421253,"V1924","1","G-BLUP","1"
"1925",0.00298931333329149,"V1925","1","G-BLUP","1"
"1926",0.00170029557285261,"V1926","1","G-BLUP","1"
"1927",0.000905863479507027,"V1927","1","G-BLUP","1"
"1928",0.00185184182325057,"V1928","1","G-BLUP","1"
"1929",0.00193385373507854,"V1929","1","G-BLUP","1"
"1930",0.00255048213056227,"V1930","1","G-BLUP","1"
"1931",0.00166106678745671,"V1931","1","G-BLUP","1"
"1932",0.00315751598917503,"V1932","1","G-BLUP","1"
"1933",-0.000108041136072419,"V1933","1","G-BLUP","1"
"1934",0.00312030605817984,"V1934","1","G-BLUP","1"
"1935",0.00245791632647013,"V1935","1","G-BLUP","1"
"1936",0.00371461247745471,"V1936","1","G-BLUP","1"
"1937",0.0022404859893491,"V1937","1","G-BLUP","1"
"1938",0.00319644277685687,"V1938","1","G-BLUP","1"
"1939",-0.000898001312388208,"V1939","1","G-BLUP","1"
"1940",-0.00227885607388625,"V1940","1","G-BLUP","1"
"1941",-0.000183418621184483,"V1941","1","G-BLUP","1"
"1942",0.000158015151310896,"V1942","1","G-BLUP","1"
"1943",-0.000770232596600374,"V1943","1","G-BLUP","1"
"1944",7.82316560459535e-05,"V1944","1","G-BLUP","1"
"1945",0.000118575825952224,"V1945","1","G-BLUP","1"
"1946",0.000351611685874268,"V1946","1","G-BLUP","1"
"1947",-0.000682316881132486,"V1947","1","G-BLUP","1"
"1948",0.00033244168706279,"V1948","1","G-BLUP","1"
"1949",0.00115006123662627,"V1949","1","G-BLUP","1"
"1950",0.0013255577328306,"V1950","1","G-BLUP","1"
"1951",0.000231748050241741,"V1951","1","G-BLUP","1"
"1952",-0.0013445581313559,"V1952","1","G-BLUP","1"
"1953",-0.000880061194671355,"V1953","1","G-BLUP","1"
"1954",-0.00531917715931571,"V1954","1","G-BLUP","1"
"1955",-0.00458802233256727,"V1955","1","G-BLUP","1"
"1956",-0.00383353598297035,"V1956","1","G-BLUP","1"
"1957",-0.000848205395363872,"V1957","1","G-BLUP","1"
"1958",-0.000269329766860597,"V1958","1","G-BLUP","1"
"1959",-0.00350260195458227,"V1959","1","G-BLUP","1"
"1960",-0.0036644852106421,"V1960","1","G-BLUP","1"
"1961",-0.00192124364879938,"V1961","1","G-BLUP","1"
"1962",-0.00257885230961238,"V1962","1","G-BLUP","1"
"1963",-0.00480242823809566,"V1963","1","G-BLUP","1"
"1964",-0.00164179420372468,"V1964","1","G-BLUP","1"
"1965",0.00169477528731252,"V1965","1","G-BLUP","1"
"1966",0.00218231670989008,"V1966","1","G-BLUP","1"
"1967",0.00503792948431627,"V1967","1","G-BLUP","1"
"1968",0.00583952975053757,"V1968","1","G-BLUP","1"
"1969",0.00267478220775463,"V1969","1","G-BLUP","1"
"1970",0.002357019491733,"V1970","1","G-BLUP","1"
"1971",0.00196327570019074,"V1971","1","G-BLUP","1"
"1972",0.000416948948601528,"V1972","1","G-BLUP","1"
"1973",-0.00232781316644463,"V1973","1","G-BLUP","1"
"1974",-0.000190454165459616,"V1974","1","G-BLUP","1"
"1975",0.000353700596540932,"V1975","1","G-BLUP","1"
"1976",0.00451034906374485,"V1976","1","G-BLUP","1"
"1977",0.00389338625216272,"V1977","1","G-BLUP","1"
"1978",0.00378623062429278,"V1978","1","G-BLUP","1"
"1979",0.00338707602641588,"V1979","1","G-BLUP","1"
"1980",0.00181371455103141,"V1980","1","G-BLUP","1"
"1981",0.00421434802561884,"V1981","1","G-BLUP","1"
"1982",0.00241664060640271,"V1982","1","G-BLUP","1"
"1983",0.00403474563971118,"V1983","1","G-BLUP","1"
"1984",0.00350225005292863,"V1984","1","G-BLUP","1"
"1985",0.00193824848679569,"V1985","1","G-BLUP","1"
"1986",0.00183105041591188,"V1986","1","G-BLUP","1"
"1987",0.00172657592386414,"V1987","1","G-BLUP","1"
"1988",-0.00012673785822569,"V1988","1","G-BLUP","1"
"1989",-0.00169151479515987,"V1989","1","G-BLUP","1"
"1990",0.00128381815388326,"V1990","1","G-BLUP","1"
"1991",0.00154513447268067,"V1991","1","G-BLUP","1"
"1992",0.000672761210415211,"V1992","1","G-BLUP","1"
"1993",-0.000759998452418564,"V1993","1","G-BLUP","1"
"1994",0.00122696591219156,"V1994","1","G-BLUP","1"
"1995",-0.000392275149073079,"V1995","1","G-BLUP","1"
"1996",-0.00106381870276513,"V1996","1","G-BLUP","1"
"1997",-0.00198164156693205,"V1997","1","G-BLUP","1"
"1998",-0.00215259745633834,"V1998","1","G-BLUP","1"
"1999",-0.00329136355631628,"V1999","1","G-BLUP","1"
"2000",-2.43198751162585e-05,"V2000","1","G-BLUP","1"
"2001",0.000887332459496987,"V2001","1","G-BLUP","1"
"2002",-0.0022430069698811,"V2002","1","G-BLUP","1"
"2003",-0.00264869025966659,"V2003","1","G-BLUP","1"
"2004",0.000285753933457043,"V2004","1","G-BLUP","1"
"2005",-0.000272851648815916,"V2005","1","G-BLUP","1"
"2006",-0.00141146685152948,"V2006","1","G-BLUP","1"
"2007",-0.00157622447480111,"V2007","1","G-BLUP","1"
"2008",-0.00134977419347333,"V2008","1","G-BLUP","1"
"2009",-0.000179916082965059,"V2009","1","G-BLUP","1"
"2010",0.00161612878799598,"V2010","1","G-BLUP","1"
"2011",-0.000742827860593379,"V2011","1","G-BLUP","1"
"2012",-0.00236057062502872,"V2012","1","G-BLUP","1"
"2013",-0.00153572978309163,"V2013","1","G-BLUP","1"
"2014",3.45654050714836e-06,"V2014","1","G-BLUP","1"
"2015",-7.18408208452729e-05,"V2015","1","G-BLUP","1"
"2016",-0.00225261390669441,"V2016","1","G-BLUP","1"
"2017",-0.00212996333249318,"V2017","1","G-BLUP","1"
"2018",-0.00165197421328496,"V2018","1","G-BLUP","1"
"2019",-0.00187019371411081,"V2019","1","G-BLUP","1"
"2020",-0.00216615916391101,"V2020","1","G-BLUP","1"
"2021",-0.00550114107299339,"V2021","1","G-BLUP","1"
"2022",-0.00381198095757304,"V2022","1","G-BLUP","1"
"2023",-0.00202409500393181,"V2023","1","G-BLUP","1"
"2024",0.00025356103156204,"V2024","1","G-BLUP","1"
"2025",-0.000943793269400049,"V2025","1","G-BLUP","1"
"2026",-0.000722661556408767,"V2026","1","G-BLUP","1"
"2027",-0.00334760388583041,"V2027","1","G-BLUP","1"
"2028",-0.00147199270214063,"V2028","1","G-BLUP","1"
"2029",-0.00288044747302153,"V2029","1","G-BLUP","1"
"2030",-0.00552251634882355,"V2030","1","G-BLUP","1"
"2031",-0.00140996213216952,"V2031","1","G-BLUP","1"
"2032",0.00338971300998206,"V2032","1","G-BLUP","1"
"2033",0.00141770684207653,"V2033","1","G-BLUP","1"
"2034",-0.000739187290961245,"V2034","1","G-BLUP","1"
"2035",-0.00214815179554964,"V2035","1","G-BLUP","1"
"2036",-0.00283493810327512,"V2036","1","G-BLUP","1"
"2037",-0.00224377146958723,"V2037","1","G-BLUP","1"
"2038",-0.00302785640987883,"V2038","1","G-BLUP","1"
"2039",-0.00332907524193486,"V2039","1","G-BLUP","1"
"2040",-0.00174305232357113,"V2040","1","G-BLUP","1"
"2041",-0.00376828824212837,"V2041","1","G-BLUP","1"
"2042",-0.00423125509584313,"V2042","1","G-BLUP","1"
"2043",-0.00076446130762833,"V2043","1","G-BLUP","1"
"2044",-0.00340311688976125,"V2044","1","G-BLUP","1"
"2045",-0.00439886098122905,"V2045","1","G-BLUP","1"
"2046",-0.00252372946443724,"V2046","1","G-BLUP","1"
"2047",-0.00243185821133502,"V2047","1","G-BLUP","1"
"2048",-0.000866903926443798,"V2048","1","G-BLUP","1"
"2049",-0.00153695438379859,"V2049","1","G-BLUP","1"
"2050",-0.0039360578886259,"V2050","1","G-BLUP","1"
"2051",-0.00430513917601544,"V2051","1","G-BLUP","1"
"2052",-0.00402282066042719,"V2052","1","G-BLUP","1"
"2053",-0.00283143878165091,"V2053","1","G-BLUP","1"
"2054",-0.00481772075743551,"V2054","1","G-BLUP","1"
"2055",-0.00397210955820887,"V2055","1","G-BLUP","1"
"2056",-0.00391546491004006,"V2056","1","G-BLUP","1"
"2057",-0.00480945560355529,"V2057","1","G-BLUP","1"
"2058",-0.00209699088282416,"V2058","1","G-BLUP","1"
"2059",-0.00169553947556662,"V2059","1","G-BLUP","1"
"2060",5.66247113401304e-05,"V2060","1","G-BLUP","1"
"2061",0.00100105639330132,"V2061","1","G-BLUP","1"
"2062",0.00152555470244719,"V2062","1","G-BLUP","1"
"2063",-7.83715557834547e-05,"V2063","1","G-BLUP","1"
"2064",-8.5742152924374e-05,"V2064","1","G-BLUP","1"
"2065",-0.00133524360704882,"V2065","1","G-BLUP","1"
"2066",-0.000918220210651429,"V2066","1","G-BLUP","1"
"2067",0.00037517539417059,"V2067","1","G-BLUP","1"
"2068",0.000862451115707923,"V2068","1","G-BLUP","1"
"2069",-0.00196615322194733,"V2069","1","G-BLUP","1"
"2070",-0.000763911695478968,"V2070","1","G-BLUP","1"
"2071",-0.00123230475181846,"V2071","1","G-BLUP","1"
"2072",-0.00242893201227329,"V2072","1","G-BLUP","1"
"2073",-0.001796241898444,"V2073","1","G-BLUP","1"
"2074",-0.00127269319005826,"V2074","1","G-BLUP","1"
"2075",-0.00145490958605155,"V2075","1","G-BLUP","1"
"2076",-0.00322515110024961,"V2076","1","G-BLUP","1"
"2077",-0.00173012075190946,"V2077","1","G-BLUP","1"
"2078",-0.000737101640713427,"V2078","1","G-BLUP","1"
"2079",-0.00650458760601148,"V2079","1","G-BLUP","1"
"2080",-0.00435364274286502,"V2080","1","G-BLUP","1"
"2081",-0.00485721943729203,"V2081","1","G-BLUP","1"
"2082",-0.00334127847687791,"V2082","1","G-BLUP","1"
"2083",-0.00295555835761132,"V2083","1","G-BLUP","1"
"2084",-0.00526745546121316,"V2084","1","G-BLUP","1"
"2085",-0.00187179183396932,"V2085","1","G-BLUP","1"
"2086",-0.00330716909126463,"V2086","1","G-BLUP","1"
"2087",-0.00376090421849666,"V2087","1","G-BLUP","1"
"2088",-0.00426137618406408,"V2088","1","G-BLUP","1"
"2089",-0.00408897116046639,"V2089","1","G-BLUP","1"
"2090",-0.00596522361783029,"V2090","1","G-BLUP","1"
"2091",-0.00504473609632043,"V2091","1","G-BLUP","1"
"2092",-0.00552194737020424,"V2092","1","G-BLUP","1"
"2093",-0.00403155237952914,"V2093","1","G-BLUP","1"
"2094",-0.00234371448540006,"V2094","1","G-BLUP","1"
"2095",-0.00495462397691235,"V2095","1","G-BLUP","1"
"2096",-0.00370758998301353,"V2096","1","G-BLUP","1"
"2097",-0.00554336297217603,"V2097","1","G-BLUP","1"
"2098",-0.00261944659050062,"V2098","1","G-BLUP","1"
"2099",0.000115089942695636,"V2099","1","G-BLUP","1"
"2100",0.00170219007687401,"V2100","1","G-BLUP","1"
"2101",0.00188282535656776,"V2101","1","G-BLUP","1"
"2102",0.000357799267252163,"V2102","1","G-BLUP","1"
"2103",0.00113257988697231,"V2103","1","G-BLUP","1"
"2104",0.000287270379596657,"V2104","1","G-BLUP","1"
"2105",0.00194720524854864,"V2105","1","G-BLUP","1"
"2106",0.00110562583988953,"V2106","1","G-BLUP","1"
"2107",0.00131771590053496,"V2107","1","G-BLUP","1"
"2108",0.00486672918982609,"V2108","1","G-BLUP","1"
"2109",0.0027029371709929,"V2109","1","G-BLUP","1"
"2110",0.001389677953553,"V2110","1","G-BLUP","1"
"2111",0.00204961702179953,"V2111","1","G-BLUP","1"
"2112",0.000974150069341271,"V2112","1","G-BLUP","1"
"2113",0.00280227202532369,"V2113","1","G-BLUP","1"
"2114",-0.00274556875027118,"V2114","1","G-BLUP","1"
"2115",-0.0020395401101231,"V2115","1","G-BLUP","1"
"2116",-0.00134061004949725,"V2116","1","G-BLUP","1"
"2117",-0.000220594441374736,"V2117","1","G-BLUP","1"
"2118",-0.000162486477842989,"V2118","1","G-BLUP","1"
"2119",-0.00271737874763249,"V2119","1","G-BLUP","1"
"2120",-0.00286621432858946,"V2120","1","G-BLUP","1"
"2121",-0.00530437537644277,"V2121","1","G-BLUP","1"
"2122",-0.00156045422802041,"V2122","1","G-BLUP","1"
"2123",-0.00341247207580693,"V2123","1","G-BLUP","1"
"2124",-0.00188198991899218,"V2124","1","G-BLUP","1"
"2125",-0.00182228401625932,"V2125","1","G-BLUP","1"
"2126",-0.00152192322437241,"V2126","1","G-BLUP","1"
"2127",-0.00259280696988645,"V2127","1","G-BLUP","1"
"2128",-0.000510702025705033,"V2128","1","G-BLUP","1"
"2129",-0.000317326080309811,"V2129","1","G-BLUP","1"
"2130",-0.00206727151970356,"V2130","1","G-BLUP","1"
"2131",-0.00135912604369384,"V2131","1","G-BLUP","1"
"2132",0.00207653378044292,"V2132","1","G-BLUP","1"
"2133",0.00181100241097835,"V2133","1","G-BLUP","1"
"2134",0.00180289632376135,"V2134","1","G-BLUP","1"
"2135",0.000737774636324837,"V2135","1","G-BLUP","1"
"2136",-0.00074007677203367,"V2136","1","G-BLUP","1"
"2137",0.000191121770630391,"V2137","1","G-BLUP","1"
"2138",-0.00147501672578402,"V2138","1","G-BLUP","1"
"2139",-0.001608906039869,"V2139","1","G-BLUP","1"
"2140",-0.00201180696579971,"V2140","1","G-BLUP","1"
"2141",-0.00274776627452861,"V2141","1","G-BLUP","1"
"2142",-0.000601631884540102,"V2142","1","G-BLUP","1"
"2143",0.003261730482888,"V2143","1","G-BLUP","1"
"2144",0.00388619075086223,"V2144","1","G-BLUP","1"
"2145",0.00436774572728864,"V2145","1","G-BLUP","1"
"2146",0.00311481900945213,"V2146","1","G-BLUP","1"
"2147",0.00154310316234695,"V2147","1","G-BLUP","1"
"2148",-0.0011627007118897,"V2148","1","G-BLUP","1"
"2149",0.000315358223088194,"V2149","1","G-BLUP","1"
"2150",0.00012500858208076,"V2150","1","G-BLUP","1"
"2151",0.000616685654540191,"V2151","1","G-BLUP","1"
"2152",0.00259161481903056,"V2152","1","G-BLUP","1"
"2153",0.000359519516997382,"V2153","1","G-BLUP","1"
"2154",-0.00285551823136756,"V2154","1","G-BLUP","1"
"2155",-0.000238665051207619,"V2155","1","G-BLUP","1"
"2156",-0.000882905546717628,"V2156","1","G-BLUP","1"
"2157",0.00134884194621438,"V2157","1","G-BLUP","1"
"2158",0.00319861747076314,"V2158","1","G-BLUP","1"
"2159",0.00263121749832237,"V2159","1","G-BLUP","1"
"2160",0.00551754527775855,"V2160","1","G-BLUP","1"
"2161",0.00431850247945607,"V2161","1","G-BLUP","1"
"2162",0.00305448821112261,"V2162","1","G-BLUP","1"
"2163",0.00373163796097867,"V2163","1","G-BLUP","1"
"2164",0.00308631142269079,"V2164","1","G-BLUP","1"
"2165",0.00167942114377782,"V2165","1","G-BLUP","1"
"2166",0.00142750699602175,"V2166","1","G-BLUP","1"
"2167",0.00237670932300076,"V2167","1","G-BLUP","1"
"2168",0.0028693364149292,"V2168","1","G-BLUP","1"
"2169",0.00177032108115932,"V2169","1","G-BLUP","1"
"2170",0.00153245552972142,"V2170","1","G-BLUP","1"
"2171",0.00191273386860339,"V2171","1","G-BLUP","1"
"2172",0.002449024390086,"V2172","1","G-BLUP","1"
"2173",0.00191238455991672,"V2173","1","G-BLUP","1"
"2174",0.00367183482803244,"V2174","1","G-BLUP","1"
"2175",0.00555880087226168,"V2175","1","G-BLUP","1"
"2176",0.00392812539083092,"V2176","1","G-BLUP","1"
"2177",0.00691097801289548,"V2177","1","G-BLUP","1"
"2178",0.011801208999393,"V2178","1","G-BLUP","1"
"2179",0.00814711112036772,"V2179","1","G-BLUP","1"
"2180",0.00813683414358809,"V2180","1","G-BLUP","1"
"2181",0.00772105005847349,"V2181","1","G-BLUP","1"
"2182",0.00987150396350749,"V2182","1","G-BLUP","1"
"2183",0.0081736727074679,"V2183","1","G-BLUP","1"
"2184",0.00875289868066345,"V2184","1","G-BLUP","1"
"2185",0.00744854137645714,"V2185","1","G-BLUP","1"
"2186",0.00672813301397672,"V2186","1","G-BLUP","1"
"2187",0.00736252440321392,"V2187","1","G-BLUP","1"
"2188",0.00911175234165304,"V2188","1","G-BLUP","1"
"2189",0.00961505176512109,"V2189","1","G-BLUP","1"
"2190",0.00972726974266685,"V2190","1","G-BLUP","1"
"2191",0.00862413601147671,"V2191","1","G-BLUP","1"
"2192",0.00742107165735249,"V2192","1","G-BLUP","1"
"2193",0.00948565704279839,"V2193","1","G-BLUP","1"
"2194",0.0116271356475625,"V2194","1","G-BLUP","1"
"2195",0.00819495714350781,"V2195","1","G-BLUP","1"
"2196",0.00921963466564395,"V2196","1","G-BLUP","1"
"2197",0.00731783842820349,"V2197","1","G-BLUP","1"
"2198",0.00686154590683401,"V2198","1","G-BLUP","1"
"2199",0.00659944367789217,"V2199","1","G-BLUP","1"
"2200",0.00954863370650297,"V2200","1","G-BLUP","1"
"2201",0.010122261949794,"V2201","1","G-BLUP","1"
"2202",0.00824118370463996,"V2202","1","G-BLUP","1"
"2203",0.00748738807618209,"V2203","1","G-BLUP","1"
"2204",0.00805878212124819,"V2204","1","G-BLUP","1"
"2205",0.00938580063200489,"V2205","1","G-BLUP","1"
"2206",0.00861859748393022,"V2206","1","G-BLUP","1"
"2207",0.00836579762450884,"V2207","1","G-BLUP","1"
"2208",0.00748998157043869,"V2208","1","G-BLUP","1"
"2209",0.00677156996301032,"V2209","1","G-BLUP","1"
"2210",0.00655530877043281,"V2210","1","G-BLUP","1"
"2211",0.00570670903538456,"V2211","1","G-BLUP","1"
"2212",0.00761948799834379,"V2212","1","G-BLUP","1"
"2213",0.00950859656881652,"V2213","1","G-BLUP","1"
"2214",0.00638314673818876,"V2214","1","G-BLUP","1"
"2215",0.00998074506703458,"V2215","1","G-BLUP","1"
"2216",0.00731029417042321,"V2216","1","G-BLUP","1"
"2217",0.00743784336180471,"V2217","1","G-BLUP","1"
"2218",0.00413425748627695,"V2218","1","G-BLUP","1"
"2219",0.00644611600233497,"V2219","1","G-BLUP","1"
"2220",0.00613772336838071,"V2220","1","G-BLUP","1"
